,House Cost,Income,State_Minimum_Wage,Multiplied_Income,Multiplied_Wage,Income_Percentage,Minimum_Wage_Yearly,clusters,cluster
243,295483.9527733333,60790.0,8.0,4.860732896419367,17.757449084935896,20.57302923879329,16640.0,2,dark purple
244,262446.01785,67910.0,7.78,3.864615194374908,16.21799101801958,25.875797452112117,16182.4,2,dark purple
245,239710.51666,69290.0,8.25,3.459525424447972,13.969144327505829,28.905698826004944,17160.0,2,dark purple
246,192883.91665,54090.0,7.25,3.5659810806063965,12.790710653183025,28.04277357046296,15080.0,2,dark purple
247,155501.44097916668,48530.0,7.79,3.204233277955217,9.59695868588715,31.20871401217549,16203.2,0,pink
248,123948.82895052632,46990.0,5.15,2.6377703543419093,11.57102585423136,37.91080593327418,10712.0,0,pink
249,390027.97915,64240.0,7.25,6.071419351650063,25.86392434681698,16.470613246772757,15080.0,1,purple
250,128575.520825,60160.0,7.25,2.137226077543218,8.526228171419097,46.78962186113315,15080.0,0,pink
251,145320.854175,48470.0,7.25,2.998160804105632,9.636661417440315,33.35378137925812,15080.0,0,pink
252,107129.5147152941,53940.0,8.25,1.986086665096294,6.242978713012477,50.35027008509297,17160.0,0,pink
253,107810.00594785716,49460.0,7.25,2.17974132527006,7.149204638452066,45.87700331258823,15080.0,0,pink
254,120783.1667,47820.0,7.25,2.525787676704308,8.009493812997347,39.59160974705592,15080.0,0,pink
255,120280.47223333332,44880.0,7.25,2.680046172756981,7.976158636162687,37.31278998717001,15080.0,0,pink
256,148850.104175,46430.0,7.25,3.20590360058152,9.870696563328911,31.192453816097576,15080.0,0,pink
257,245292.93332,62530.0,8.0,3.922803987206141,14.741161858173076,25.49196960290156,16640.0,2,dark purple
258,206485.333334,69350.0,7.25,2.977438115847152,13.692661361671089,33.58592054953512,15080.0,2,dark purple
259,151954.56252500002,54960.0,7.5,2.764821006641194,9.740677084935898,36.16870667569314,15600.0,0,pink
260,111589.35226636364,56570.0,7.4,1.9725888680637025,7.2498279798832925,50.69480093850485,15392.0,0,pink
261,142782.23484272728,64320.0,5.25,2.219873054146879,13.075296231018982,45.04762099490012,10920.0,0,pink
262,125666.058343,46300.0,7.35,2.714169726630669,8.219914857600733,36.84367967810861,15288.0,0,pink
263,121648.5833,32340.0,7.25,3.761551740878169,8.066882181697613,26.58477322357769,15080.0,0,pink
264,194763.333325,43200.0,4.0,4.508410493634259,23.409054486177887,22.1807664011955,8320.0,2,dark purple
265,147772.03735413792,46340.0,7.25,3.1888657176119533,9.79920672109668,31.359112880703872,15080.0,0,pink
266,178976.83329999997,59150.0,7.25,3.0258129044801345,11.868490271883289,33.04897003113979,15080.0,0,pink
267,135760.41665,57620.0,7.25,2.3561335760152726,9.002680149204243,42.442415412254114,15080.0,0,pink
268,186272.916675,69100.0,7.25,2.6957006754703325,12.352315429376658,37.09610674135863,15080.0,2,dark purple
269,224881.3125,63750.0,7.25,3.52755,14.912553879310344,28.34828705475472,15080.0,2,dark purple
270,149147.63890000002,40170.0,7.5,3.712911100323625,9.560746083333337,26.93304452974481,15600.0,0,pink
271,173935.41668333334,51850.0,7.25,3.3545885570556093,11.534178825154733,29.809915075776694,15080.0,0,pink
272,145296.192710625,49970.0,7.25,2.9076684552856715,9.635026041818634,34.39181651478048,15080.0,0,pink
273,102325.62540142858,50750.0,7.85,2.016268480816327,6.266880536589207,49.59656957961918,16328.0,0,pink
274,113454.7639,46160.0,2.0,2.4578588366551126,27.27277978365385,40.68581909939526,4160.0,0,pink
275,185287.03333333333,49000.0,8.95,3.781368027210884,9.953106646612232,26.445455528368512,18616.0,0,pink
276,133818.07501149998,55160.0,7.25,2.4259984592367654,8.873877653282491,41.22014159541578,15080.0,0,pink
277,205066.6667,56320.0,7.75,3.6410984854403408,12.721257239454095,27.464239267317257,16120.0,2,dark purple
278,153595.03030909091,43560.0,7.25,3.5260567104933638,10.185346837472872,28.3602925904184,15080.0,0,pink
279,156614.625,53410.0,7.25,2.932309024527242,10.385585212201592,34.10281766469766,15080.0,0,pink
280,117257.31944666668,43360.0,7.25,2.704273972478475,7.775684313439434,36.97850181516546,15080.0,0,pink
281,143524.05555714286,51410.0,7.25,2.7917536579876066,9.517510315460402,35.819779339729955,15080.0,0,pink
282,230311.09725,61050.0,7.25,3.772499545454546,15.272619181034482,26.507624134902603,15080.0,2,dark purple
283,209423.53125,65910.0,7.25,3.177416647701411,13.887502072281167,31.472108032272523,15080.0,2,dark purple
284,203448.75926666663,63920.0,9.19,3.182865445348352,10.64329744217516,31.418230433255214,19115.2,2,dark purple
285,132145.11110944446,51730.0,7.25,2.554515969639368,8.762938402483055,39.146359305836505,15080.0,0,pink
286,103564.5833,43070.0,7.25,2.404564274436963,6.867677937665783,41.58757620376579,15080.0,0,pink
287,181369.7917,67440.0,5.15,2.6893504107354684,16.931459269977594,37.18370042104426,10712.0,0,pink
288,145498.94698181818,42280.0,7.25,3.4413185189644797,9.648471285266458,29.0586295482148,15080.0,0,pink
289,121175.61728111112,44920.0,6.25,2.697587205723756,9.32120132931624,37.07016395533736,13000.0,0,pink
290,172278.8148,49250.0,7.9,3.4980470010152285,10.484348515092504,28.58738032135568,16432.0,0,pink
291,326351.38889,60490.0,9.0,5.395129589849562,17.433300688568377,18.53523596321778,18720.0,2,dark purple
292,273673.4761857143,60940.0,8.0,4.490867676168597,16.44672332846841,22.26741182570657,16640.0,2,dark purple
293,241224.55,70160.0,8.7,3.438206242873432,13.330269120247568,29.08493351941169,18096.0,2,dark purple
294,192545.75,57520.0,7.75,3.3474574061196107,11.944525434243175,29.873419693761093,16120.0,2,dark purple
295,167682.55208041664,46140.0,7.93,3.634212225409984,10.166029202663731,27.516279677012744,16494.399999999998,0,pink
296,129418.6306785,49560.0,5.15,2.6113525157082327,12.081649615244586,38.29433192127977,10712.0,0,pink
297,418471.625,71220.0,7.25,5.875759969109801,27.75010775862069,17.019075068709853,15080.0,1,purple
298,127735.911106,57810.0,7.25,2.209581579415326,8.470551134350133,45.25743739521075,15080.0,0,pink
299,150202.479175,53440.0,7.25,2.8106751342627243,9.96037660311671,35.57864044157179,15080.0,0,pink
300,107957.67157235292,54920.0,8.25,1.9657259936699367,6.291239602118469,50.87179002669836,17160.0,0,pink
301,110326.96428785716,48060.0,7.25,2.295608911524285,7.316111690176204,43.56142699132491,15080.0,0,pink
302,122466.6667,53440.0,7.25,2.291666667290419,8.12113174403183,43.63636362448656,15080.0,0,pink
303,117503.076667,42790.0,7.25,2.7460405858144425,7.791981211339523,36.41606774371152,15080.0,0,pink
304,151316.145825,42410.0,7.25,3.567935529945768,10.03422717672414,28.027412255826267,15080.0,0,pink
305,251669.88334,63150.0,8.0,3.985271311797308,15.12439202764423,25.09239451376304,16640.0,2,dark purple
306,213975.833334,76170.0,7.25,2.8091877817250888,14.189378868302388,35.59747790821986,15080.0,2,dark purple
307,150803.64585,51710.0,7.5,2.916334284471089,9.666900375,34.28962191765206,15600.0,0,pink
308,117475.8446890909,52010.0,8.15,2.258716490849661,6.929910611673602,44.272931288682,16952.0,0,pink
309,147577.66667272727,67240.0,6.5,2.194789807744308,10.91550788999462,45.56244960093689,13520.0,0,pink
310,126026.77416666666,56630.0,7.5,2.225441888869268,8.078639369658118,44.93489607621672,15600.0,0,pink
311,126977.0,35520.0,7.25,3.574802927927928,8.420225464190981,27.973570016617185,15080.0,0,pink
312,201710.812475,51100.0,7.9,3.947374021037182,12.275487614106622,25.33329739392791,16432.0,2,dark purple
313,148664.06035068966,46780.0,7.25,3.177940580390972,9.858359439700903,31.466919368170604,15080.0,0,pink
314,188620.45835,60730.0,7.25,3.1058860258521324,12.507987954244031,32.19693162197217,15080.0,2,dark purple
315,140937.5,56870.0,7.25,2.478239845261122,9.345988063660478,40.35121951219512,15080.0,0,pink
316,186518.75,73400.0,7.25,2.541127384196185,12.368617374005304,39.35261200281473,15080.0,2,dark purple
317,235413.208325,65240.0,8.25,3.6084182759809935,13.71871843385781,27.712973483600305,17160.0,2,dark purple
318,156199.375025,46690.0,7.5,3.345456736453201,10.012780450320513,29.89128477148336,15600.0,0,pink
319,194613.8889,49880.0,7.25,3.901641718123496,12.905430298408488,25.63023650672241,15080.0,2,dark purple
320,145285.052086875,54310.0,8.0,2.6751068327540968,8.731072841759314,37.38168463987931,16640.0,0,pink
321,104072.5942004348,49640.0,7.25,2.0965470225712086,6.901365663158806,47.69747538376689,15080.0,0,pink
322,116774.23609333334,47200.0,2.0,2.4740304257062147,28.070729830128208,40.41987477638028,4160.0,0,pink
323,195448.09444,58880.0,9.1,3.319430951766304,10.3258714306847,30.125645465464174,18928.0,2,dark purple
324,135655.04293,55170.0,7.25,2.458855228022476,8.99569250198939,40.66933215926852,15080.0,0,pink
325,212158.3333,58630.0,8.0,3.61859684973563,12.749899837740385,27.63502101852155,16640.0,2,dark purple
326,154433.36362727277,44930.0,7.25,3.437199279485261,10.24093923257777,29.093454254120388,15080.0,0,pink
327,163329.7083,53050.0,7.25,3.0787880923656927,10.8308825132626,32.48031270744638,15080.0,0,pink
328,119047.98486052633,43720.0,7.25,2.722963972107189,7.894428704278934,36.72468715133756,15080.0,0,pink
329,149028.35916666666,53880.0,7.25,2.7659309422172726,9.88251718611848,36.15419259883484,15080.0,0,pink
330,237815.875,63380.0,7.25,3.75222270432313,15.77028348806366,26.650870132197863,15080.0,2,dark purple
331,212095.59375,66160.0,7.25,3.205797970828295,14.064694545755968,31.193481594899943,15080.0,2,dark purple
332,210708.14814444445,59070.0,9.32,3.567092401294133,10.869312693155972,28.034036898993765,19385.6,2,dark purple
333,136105.916665,58080.0,7.25,2.3434214301825067,9.025591290782494,42.67264893630846,15080.0,0,pink
334,99279.16667,39550.0,7.25,2.510219131984829,6.583499116047745,39.83715952357117,15080.0,0,pink
335,195427.91665,55690.0,5.15,3.509210210989405,18.24383090459298,28.49644050585544,10712.0,2,dark purple
336,144188.61363636365,44510.0,7.25,3.2394655950654605,9.561579153605017,30.869289105068976,15080.0,0,pink
337,124699.60186333332,42800.0,7.5,2.9135420996105914,7.993564222008546,34.32248328018513,15600.0,0,pink
338,181115.62963333333,52250.0,8.05,3.466327839872408,10.816748066969264,28.848973501502645,16744.0,0,pink
339,351513.60556,63640.0,9.0,5.523469603394092,18.777436194444444,18.10456238204904,18720.0,1,purple
340,289901.53571428574,66600.0,8.23,4.352875911625912,16.935083635987343,22.973317418241635,17118.4,2,dark purple
341,243565.83334,72890.0,9.15,3.341553482507889,12.797700364649012,29.926200649928976,19032.0,2,dark purple
342,199151.875,57760.0,8.25,3.4479202735457064,11.60558712121212,29.00299080789473,17160.0,2,dark purple
343,180413.62153333327,48830.0,8.05,3.6947290914055553,10.774822117375374,27.06558384283537,16744.0,0,pink
344,136265.46667,50770.0,5.15,2.6839761014378567,12.72082399831964,37.258155892829336,10712.0,0,pink
345,453529.16665,64510.0,7.75,7.030369968221981,28.13456368796526,14.224002499443216,16120.0,1,purple
346,130593.500006,60860.0,7.25,2.1458018403877754,8.660046419496021,46.60262570281357,15080.0,0,pink
347,160265.625,51620.0,7.25,3.104719585432003,10.627693965517242,32.2090279808911,15080.0,0,pink
348,110464.32843117646,60410.0,8.25,1.828576865273572,6.4373151766419845,54.68733740380068,17160.0,0,pink
349,116192.30556466668,51980.0,7.25,2.235327155918944,7.705060050707339,44.73618089200459,15080.0,0,pink
350,132308.3333,54870.0,7.25,2.411305509385821,8.773762155172413,41.4713107114622,15080.0,0,pink
351,126738.06818818185,42390.0,7.25,2.989810525788673,8.404381179587656,33.44693556245385,15080.0,0,pink
352,157216.291675,45920.0,7.25,3.423699731598432,10.425483532824932,29.208168893161883,15080.0,0,pink
353,260176.66666,67860.0,9.0,3.8340210235779546,13.898326210470085,26.08227742754493,18720.0,2,dark purple
354,207734.683314,73590.0,8.25,2.8228656517733386,12.105750775874126,35.42499443329139,17160.0,2,dark purple
355,154847.1458,50760.0,7.5,3.050574188337273,9.92609908974359,32.78071399879816,15600.0,0,pink
356,123198.4052959091,54200.0,8.15,2.2730333080426037,7.26748497498284,43.994075954000806,16952.0,0,pink
357,154295.8409090909,68730.0,7.25,2.2449562186685714,10.231819688931758,44.544298533940925,15080.0,0,pink
358,132178.340275,59200.0,7.65,2.232742234375,8.306833853381097,44.78797348857088,15912.0,0,pink
359,137853.125,40040.0,7.25,3.44288523976024,9.141453912466844,29.045406116110893,15080.0,0,pink
360,213931.666675,51400.0,8.05,4.162094682392996,12.776616499940276,24.02636355752124,16744.0,2,dark purple
361,156647.73276310344,50800.0,7.25,3.0836167866752646,10.387780687208451,32.42945116660211,15080.0,0,pink
362,206138.95835,57420.0,7.25,3.59002017328457,13.669692198275865,27.854996677778644,15080.0,2,dark purple
363,148770.83335,60470.0,8.0,2.460241993550521,8.940554888822115,40.6464080615436,16640.0,0,pink
364,193547.291675,75680.0,7.25,2.557443071815539,12.834701039456233,39.10155463558749,15080.0,2,dark purple
365,229968.22915,68360.0,8.38,3.364075909157402,13.193514156301632,29.725845284224555,17430.4,2,dark purple
366,156157.9375,45120.0,7.5,3.460947196365248,10.010124198717948,28.89382424124294,15600.0,0,pink
367,217641.3194166667,52010.0,7.25,4.184605257001859,14.43244823717949,23.89711665937325,15080.0,2,dark purple
368,148688.265620625,58010.0,8.75,2.5631488643445093,8.169684924210165,39.01451117064699,18200.0,0,pink
369,108986.46180875,53300.0,7.25,2.0447741427532837,7.227218952834881,48.90515676482012,15080.0,0,pink
370,115723.87143857144,47080.0,2.0,2.4580261562993084,27.818238326579674,40.6830495858333,4160.0,0,pink
371,207627.8833266667,60830.0,9.25,3.4132481230752374,10.791470027373528,29.297606383769985,19240.0,2,dark purple
372,137512.77582318182,60390.0,7.25,2.2770785862424545,9.118884338407282,43.91591954892347,15080.0,0,pink
373,223229.1667,55700.0,9.0,4.007704967684021,11.924634973290598,24.951936533838253,18720.0,2,dark purple
374,161132.73484545454,46360.0,7.25,3.4756845307475097,10.685194618398842,28.77131083542072,15080.0,0,pink
375,175304.16665,55070.0,8.5,3.183297015616488,9.915394041289591,31.41397095823108,17680.0,0,pink
376,124159.15789105264,47330.0,7.25,2.623265537524881,8.233365907894738,38.12042607564333,15080.0,0,pink
377,156576.260425,56470.0,7.25,2.772733494333274,10.383041142241378,36.06549284465069,15080.0,0,pink
378,256524.54165,66260.0,7.25,3.8714841782372473,17.01091125,25.82988729803662,15080.0,2,dark purple
379,212078.21547777776,61490.0,7.25,3.4489870788384738,14.06354214043619,28.9940199003811,15080.0,2,dark purple
380,225132.96296666667,67240.0,9.47,3.3481999251437635,11.429461607843932,29.86679476605813,19697.6,2,dark purple
381,140156.89813888888,55430.0,7.25,2.528538663880369,9.294224014515178,39.54853506038032,15080.0,0,pink
382,113758.3333,42820.0,8.0,2.656663552078468,6.836438299278846,37.6411984580298,16640.0,0,pink
383,203160.2083,60930.0,5.15,3.334321488593468,18.965665449962657,29.991109238294676,10712.0,2,dark purple
384,137665.43055833332,47220.0,7.25,2.9154051367711418,9.129007331454464,34.300550115223984,15080.0,0,pink
385,128554.90740333332,45910.0,8.0,2.8001504553111154,7.725655492988781,35.71236674455385,16640.0,0,pink
386,192554.62962222224,57100.0,8.05,3.372235194784978,11.499918157084462,29.653922168491054,16744.0,2,dark purple
387,375402.6861133333,66640.0,10.0,5.6332936091436565,18.048206063141023,17.75160446771058,20800.0,1,purple
388,310326.2023857143,70570.0,8.31,4.397423868296929,17.953705127378637,22.74058698797413,17284.8,2,dark purple
389,243300.21666,75920.0,9.6,3.204692000263435,12.18450604266827,31.20424677060376,19968.0,2,dark purple
390,209257.66665,58050.0,8.25,3.60478323255814,12.194502718531467,27.74091909239016,17160.0,2,dark purple
391,193978.18402208333,51180.0,8.05,3.790116921103621,11.584936933951465,26.38441031810744,16744.0,2,dark purple
392,140238.55000000002,53530.0,5.15,2.619812254810387,13.091724234503362,38.17067418338252,10712.0,0,pink
393,479384.895825,72130.0,8.5,6.646123607722169,27.114530306843893,15.046364753705369,17680.0,1,purple
394,133401.88332599998,59090.0,7.25,2.257605065594855,8.846278735145887,44.29472697592971,15080.0,0,pink
395,172182.020825,56560.0,7.25,3.044236577528289,11.41790589025199,32.84895817170462,15080.0,0,pink
396,113436.26960235291,61390.0,8.25,1.847797191763364,6.610505221582337,54.118493331278096,17160.0,0,pink
397,120583.7656275,56090.0,7.25,2.149826450837939,7.99627093020557,46.51538265380582,15080.0,0,pink
398,135362.5,56810.0,7.25,2.3827231121281462,8.976293103448276,41.968787515006,15080.0,0,pink
399,129449.8409118182,45370.0,7.25,2.853203458492797,8.584206957017122,35.04832426245022,15080.0,0,pink
400,164116.1458375,42200.0,7.25,3.8890081952014217,10.883033543600796,25.71349685593058,15080.0,0,pink
401,266809.43334,72270.0,10.0,3.6918421660440015,12.827376602884614,27.08674843138138,20800.0,2,dark purple
402,216619.35,73760.0,8.75,2.936813313449024,11.902162087912089,34.050513031268906,18200.0,2,dark purple
403,163000.854175,50860.0,7.5,3.204892925186787,10.44877270352564,31.202290477199583,15600.0,0,pink
404,130328.99999681818,57090.0,8.5,2.2828691539116863,7.371549773575689,43.80452547122573,17680.0,0,pink
405,165876.31060909093,70220.0,7.25,2.3622374054271,10.999755345430431,42.33274766128755,15080.0,0,pink
406,135596.29861666667,55020.0,7.65,2.46449106900521,8.521637670730685,40.576328824094674,15912.0,0,pink
407,143644.7917,41100.0,7.25,3.495007097323601,9.525516690981432,28.612245187306712,15080.0,0,pink
408,227208.33335,57080.0,8.05,3.980524410476524,13.56953734770664,25.12231798825437,16744.0,2,dark purple
409,161559.4811816129,53760.0,7.25,3.0051986826936923,10.71349344705656,33.27567011654803,15080.0,0,pink
410,215952.91665,60180.0,7.25,3.5884499277168493,14.320485188992045,27.8671855576441,15080.0,2,dark purple
411,156125.0,59370.0,9.0,2.6296951322216606,8.340010683760683,38.027221777421936,18720.0,0,pink
412,200851.35415,76260.0,7.25,2.6337707074482037,13.319055314986738,37.96837732199079,15080.0,2,dark purple
413,224680.291675,68470.0,8.38,3.281441385643347,12.89013973718331,30.474412993482243,17430.4,2,dark purple
414,157497.375,48450.0,7.5,3.250719814241486,10.095985576923075,30.762417468862573,15600.0,0,pink
415,237097.20831666663,55430.0,7.25,4.277416711467917,15.722626546198052,23.37859664967788,15080.0,2,dark purple
416,151680.781254375,61440.0,9.0,2.46876271572876,8.10260583623798,40.506120480064354,18720.0,0,pink
417,112900.18402625,53990.0,7.25,2.091131395188924,7.486749603862733,47.82100265438628,15080.0,0,pink
418,121187.2857242857,50940.0,2.0,2.379020135930226,29.131559068337907,42.034112485936895,4160.0,0,pink
419,225498.98332,59140.0,9.75,3.812968943523842,11.119279256410255,26.22628232255748,20280.0,2,dark purple
420,142429.15908318182,60980.0,7.25,2.33567004072125,9.444904448486858,42.81426668003166,15080.0,0,pink
421,239283.3333,61530.0,9.6,3.888888888347148,11.983340009014425,25.71428571786784,19968.0,2,dark purple
422,162803.02903333333,54340.0,7.25,2.9960071592442645,10.79595683244916,33.37775735663621,15080.0,0,pink
423,186133.125,57450.0,8.55,3.2399151436031333,10.466325067476385,30.865005892959672,17784.0,0,pink
424,133458.7543910526,51340.0,7.25,2.599508266284624,8.85005002593187,38.468814004937215,15080.0,0,pink
425,167433.4132041667,58150.0,7.25,2.8793364265548878,11.103011485687446,34.73022432451548,15080.0,0,pink
426,272403.0416666667,67480.0,7.25,4.036796705196601,18.06386217948718,24.77211692906635,15080.0,2,dark purple
427,219843.92594444443,66450.0,7.25,3.308411225650029,14.578509678013557,30.22598860283828,15080.0,2,dark purple
428,245088.1203555556,70310.0,9.47,3.485821652048864,12.442537179938448,28.687640958688444,19697.6,2,dark purple
429,147495.13889833333,59820.0,7.25,2.465649262760504,9.780844754531389,40.5572688339466,15080.0,0,pink
430,115825.0,44350.0,8.75,2.611612175873732,6.364010989010989,38.29052449816533,18200.0,0,pink
431,202810.41665,57830.0,5.15,3.5070104902299843,18.933011263069456,28.51431447912269,10712.0,2,dark purple
432,140836.87500833333,50870.0,7.25,2.7685644782452,9.339315318854997,36.11980171882543,15080.0,0,pink
433,131392.43518555554,49750.0,8.5,2.6410539735790057,7.431698822712417,37.863671473735806,17680.0,0,pink
434,207583.91667777777,59700.0,10.0,3.477117532291085,9.97999599412393,28.75945350461296,20800.0,2,dark purple
435,408551.78712000005,70040.0,10.0,5.833120889777271,19.641912842307693,17.14348148951502,20800.0,1,purple
436,335155.70835,74980.0,9.3,4.469934760602827,17.32608087003722,22.371691166811065,19344.0,1,purple
437,253072.46664,74300.0,10.1,3.406089725975774,12.046480704493526,29.359179600400008,21008.0,2,dark purple
438,217897.29165,64960.0,8.25,3.3543302286022167,12.69797736888112,29.812210839381493,17160.0,2,dark purple
439,206065.3750125,53090.0,8.1,3.881434827886608,12.230850843571938,25.763668445889827,16848.0,2,dark purple
440,149685.62501350002,57990.0,5.15,2.5812316781082947,13.97363937766057,38.74119508454464,10712.0,0,pink
441,503612.125,73600.0,9.25,6.842556046195652,26.175266372141373,14.614421763574498,19240.0,1,purple
442,139978.56666,63470.0,7.25,2.205428811406964,9.282398319628648,45.34265603259463,15080.0,0,pink
443,186748.520825,59500.0,7.25,3.1386306021008408,12.38385416611406,31.861028798057685,15080.0,0,pink
444,117626.0000017647,65970.0,8.25,1.7830225860507003,6.854662004764842,56.084539131663306,17160.0,0,pink
445,127200.536454375,58770.0,7.25,2.1643787043453293,8.435048836497016,46.202635333287255,15080.0,0,pink
446,139530.3333,56900.0,7.25,2.452202694200352,9.252674622015917,40.77966321320326,15080.0,0,pink
447,133521.60605454547,49670.0,7.25,2.6881740699525967,8.854217908126357,37.19997195038914,15080.0,0,pink
448,167998.5625125,43570.0,7.25,3.855831134094561,11.140488230271885,25.93474571948088,15080.0,0,pink
449,283501.0,76240.0,11.0,3.7185335781741866,12.390777972027973,26.892321367473134,22880.0,2,dark purple
450,226284.366666,82090.0,8.75,2.756539976440492,12.43320695967033,36.27736251049388,18200.0,2,dark purple
451,173549.33335,53320.0,9.0,3.254863716241561,9.270797721688034,30.72325255924125,18720.0,0,pink
452,137407.58332590907,56410.0,8.9,2.435872776562827,7.422622262635538,41.05304717149736,18512.0,0,pink
453,172329.2878727273,69980.0,7.75,2.4625505554833853,10.690402473494249,40.608303361459534,16120.0,0,pink
454,137414.15475714285,56530.0,7.7,2.430818233807586,8.579804867453975,41.13841117744207,16016.0,0,pink
455,150327.0833,43280.0,7.25,3.473361444085028,9.96863947612732,28.79055393739553,15080.0,0,pink
456,240832.291675,57410.0,8.15,4.194953695784706,14.20671848012034,23.83816538916386,16952.0,2,dark purple
457,171454.21236870968,49550.0,7.25,3.4602262839295594,11.369642730020535,28.89984405483341,15080.0,0,pink
458,221657.125,60170.0,7.25,3.6838478477646666,14.698748342175069,27.145529384629523,15080.0,2,dark purple
459,162958.3333,59580.0,9.0,2.7351180480026853,8.705039172008547,36.561493231718025,18720.0,0,pink
460,215238.16665,75630.0,7.25,2.845936356604522,14.273087974137932,35.13782020034689,15080.0,2,dark purple
461,231555.22915,71240.0,8.44,3.2503541430376197,13.190121966710718,30.765878301047213,17555.2,2,dark purple
462,158089.749975,45600.0,7.5,3.466880481907895,10.13395833173077,28.8443747979936,15600.0,0,pink
463,264233.30555,58040.0,7.25,4.55260691850448,17.52210249005305,21.96543690023864,15080.0,2,dark purple
464,158300.708333125,61540.0,9.7,2.572322202358222,7.845990698509367,38.87537879520816,20176.0,0,pink
465,118053.80334,60690.0,8.15,1.9451936618882848,6.964004444313355,51.40876302410199,16952.0,0,pink
466,125949.72914999998,51880.0,2.0,2.4277125896299148,30.276377199519228,41.19103736873737,4160.0,0,pink
467,245485.6999933333,62500.0,9.75,3.927771199893333,12.104817553911898,25.45973146366461,20280.0,2,dark purple
468,146711.7651518182,61290.0,7.25,2.3937308721132027,9.728896893356644,41.77579073946575,15080.0,0,pink
469,252262.5,65400.0,9.6,3.857224770642202,12.633338341346152,25.925375353054854,19968.0,2,dark purple
470,170806.66666666666,54540.0,7.25,3.131768732428798,11.326702033598584,31.93083798446587,15080.0,0,pink
471,193430.83335,56910.0,8.65,3.3988900606220347,10.750935601934192,29.42136939307148,17992.0,2,dark purple
472,142614.20614210525,55310.0,7.25,2.578452470477405,9.457175473614406,38.78295262176574,15080.0,0,pink
473,176113.5138916667,60090.0,7.25,2.9308289880457097,11.678614979553494,34.120039213437856,15080.0,0,pink
474,308884.0833333334,69790.0,7.25,4.425907484357836,20.48302939876216,22.59423640313829,15080.0,2,dark purple
475,226537.37964444445,70810.0,7.25,3.199228635001334,15.02237265546714,31.25753467756089,15080.0,2,dark purple
476,269907.1388777778,71540.0,11.0,3.77281435389681,11.79664068521756,26.50541230493185,22880.0,2,dark purple
477,156349.1296388889,63480.0,7.25,2.4629667554960446,10.367979419024463,40.60144124026549,15080.0,0,pink
478,113381.0833,46960.0,8.75,2.414418298551959,6.229729851648352,41.41784381769089,18200.0,0,pink
479,214354.16666666663,59540.0,5.15,3.6001707535550325,20.010657829225785,27.776460297405,10712.0,2,dark purple
480,151614.39584166667,49940.0,7.25,3.0359310340742227,10.05400502928824,32.938824656303176,15080.0,0,pink
481,136215.85184111109,49780.0,8.5,2.736357007655908,7.704516506850174,36.544939026675,17680.0,0,pink
482,227383.35185555555,62280.0,10.5,3.650985097231143,10.411325634411885,27.389868032011044,21840.0,2,dark purple
483,440239.5722266666,70490.0,11.0,6.245418814394476,19.24124004487179,16.011736437838156,22880.0,1,purple
